Date,Open,High,Low,Close,Adj Close,Volume
2005-01-17,9800.000000,9890.000000,9650.000000,9850.000000,7453.541992,61795000
2005-01-18,9800.000000,9810.000000,9690.000000,9720.000000,7355.170898,30240000
2005-01-19,9720.000000,9770.000000,9580.000000,9600.000000,7264.365234,22850000
2005-01-20,9600.000000,9700.000000,9510.000000,9600.000000,7264.365234,19270000
2005-01-21,9500.000000,9720.000000,9500.000000,9720.000000,7355.170898,15030000
2005-01-24,9650.000000,9760.000000,9550.000000,9760.000000,7385.439941,19070000
2005-01-25,9600.000000,9700.000000,9580.000000,9670.000000,7317.336426,18165000
2005-01-26,9700.000000,9870.000000,9690.000000,9810.000000,7423.276855,24885000
2005-01-27,9900.000000,9900.000000,9810.000000,9840.000000,7445.979004,19990000
2005-01-28,9830.000000,9830.000000,9600.000000,9780.000000,7400.576172,14220000
2005-01-31,9760.000000,9900.000000,9680.000000,9900.000000,7491.375977,16465000
2005-02-01,9900.000000,9970.000000,9830.000000,9830.000000,7438.411133,21855000
2005-02-02,9830.000000,9880.000000,9730.000000,9810.000000,7423.276855,19750000
2005-02-03,9720.000000,9940.000000,9720.000000,9920.000000,7506.511719,17445000
2005-02-04,9880.000000,9970.000000,9860.000000,9910.000000,7498.947266,12855000
2005-02-07,10120.000000,10240.000000,10060.000000,10200.000000,7718.391113,33935000
2005-02-08,10200.000000,10200.000000,10200.000000,10200.000000,7718.391113,0
2005-02-09,10200.000000,10200.000000,10200.000000,10200.000000,7718.391113,0
2005-02-10,10200.000000,10200.000000,10200.000000,10200.000000,7718.391113,0
2005-02-11,10100.000000,10180.000000,10020.000000,10120.000000,7657.852051,25885000
2005-02-14,10260.000000,10440.000000,10200.000000,10340.000000,7824.327637,28265000
2005-02-15,10400.000000,10420.000000,10220.000000,10380.000000,7854.598145,26745000
2005-02-16,10440.000000,10620.000000,10360.000000,10400.000000,7869.734375,24010000
2005-02-17,10340.000000,10440.000000,10300.000000,10340.000000,7824.327637,17510000
2005-02-18,10360.000000,10540.000000,10280.000000,10540.000000,7975.670898,18355000
2005-02-21,10600.000000,10640.000000,10480.000000,10560.000000,7990.805176,23430000
2005-02-22,10560.000000,10580.000000,10360.000000,10440.000000,7900.000977,17855000
2005-02-23,10280.000000,10320.000000,10180.000000,10220.000000,7733.524414,19745000
2005-02-24,10200.000000,10400.000000,10140.000000,10380.000000,7854.598145,20985000
2005-02-25,10480.000000,10580.000000,10420.000000,10440.000000,7900.000977,20880000
2005-02-28,10600.000000,10620.000000,10420.000000,10540.000000,7975.670898,27705000
2005-03-01,10540.000000,10540.000000,10540.000000,10540.000000,7975.670898,0
2005-03-02,10500.000000,10560.000000,10340.000000,10340.000000,7824.327637,27425000
2005-03-03,10300.000000,10520.000000,10240.000000,10380.000000,7854.598145,30335000
2005-03-04,10340.000000,10340.000000,10160.000000,10200.000000,7718.391113,24410000
2005-03-07,10300.000000,10300.000000,10000.000000,10140.000000,7672.988281,29515000
2005-03-08,10140.000000,10160.000000,10000.000000,10040.000000,7597.319336,26380000
2005-03-09,9980.000000,10000.000000,9830.000000,10000.000000,7567.050781,24890000
2005-03-10,10060.000000,10160.000000,9990.000000,9990.000000,7559.481934,31630000
2005-03-11,10140.000000,10380.000000,10080.000000,10380.000000,7854.598145,32010000
2005-03-14,10260.000000,10320.000000,10160.000000,10200.000000,7718.391113,20845000
2005-03-15,10240.000000,10280.000000,9980.000000,10040.000000,7597.319336,25030000
2005-03-16,9980.000000,10080.000000,9910.000000,10060.000000,7612.453125,18545000
2005-03-17,9860.000000,9970.000000,9840.000000,9920.000000,7506.511719,20875000
2005-03-18,9860.000000,9960.000000,9860.000000,9900.000000,7491.375977,12750000
2005-03-21,9830.000000,9980.000000,9800.000000,9840.000000,7445.979004,16770000
2005-03-22,9860.000000,10020.000000,9790.000000,9920.000000,7506.511719,15795000
2005-03-23,9860.000000,9990.000000,9830.000000,9970.000000,7544.349609,15920000
2005-03-24,10020.000000,10120.000000,9950.000000,10060.000000,7612.453125,20100000
2005-03-25,10100.000000,10120.000000,10000.000000,10100.000000,7642.724121,10875000
2005-03-28,10200.000000,10220.000000,10140.000000,10200.000000,7718.391113,8980000
2005-03-29,10200.000000,10220.000000,10000.000000,10040.000000,7597.319336,16855000
2005-03-30,9880.000000,9990.000000,9880.000000,9960.000000,7536.781738,18145000
2005-03-31,10120.000000,10140.000000,10020.000000,10040.000000,7597.319336,17335000
2005-04-01,10040.000000,10320.000000,10000.000000,10240.000000,7748.660645,22655000
2005-04-04,10240.000000,10340.000000,10200.000000,10340.000000,7824.327637,17215000
2005-04-05,10340.000000,10340.000000,10340.000000,10340.000000,7824.327637,0
2005-04-06,10360.000000,10400.000000,10200.000000,10360.000000,7839.464355,20505000
2005-04-07,10360.000000,10400.000000,10300.000000,10360.000000,7839.464355,17855000
2005-04-08,10480.000000,10500.000000,10400.000000,10440.000000,7900.000977,13945000
2005-04-11,10440.000000,10440.000000,10320.000000,10340.000000,7824.327637,9565000
2005-04-12,10320.000000,10400.000000,10260.000000,10400.000000,7869.734375,10385000
2005-04-13,10360.000000,10400.000000,10320.000000,10360.000000,7839.464355,10675000
2005-04-14,10260.000000,10280.000000,10040.000000,10040.000000,7597.319336,33175000
2005-04-15,10000.000000,10040.000000,9780.000000,9830.000000,7438.411133,43345000
2005-04-18,9470.000000,9630.000000,9440.000000,9520.000000,7203.832520,43245000
2005-04-19,9540.000000,9600.000000,9480.000000,9480.000000,7173.564453,30145000
2005-04-20,9570.000000,9660.000000,9380.000000,9400.000000,7113.024902,32885000
2005-04-21,9240.000000,9400.000000,9150.000000,9320.000000,7052.490723,29320000
2005-04-22,9500.000000,9520.000000,9340.000000,9340.000000,7067.626953,16725000
2005-04-25,9240.000000,9490.000000,9240.000000,9490.000000,7181.130371,16435000
2005-04-26,9490.000000,9490.000000,9420.000000,9420.000000,7128.161621,9375000
2005-04-27,9260.000000,9340.000000,9220.000000,9280.000000,7022.222656,20590000
2005-04-28,9260.000000,9270.000000,9140.000000,9200.000000,6961.687988,19700000
2005-04-29,9040.000000,9130.000000,8990.000000,9040.000000,6840.613770,29275000
2005-05-02,9120.000000,9160.000000,9000.000000,9110.000000,6893.583008,11845000
2005-05-03,9100.000000,9230.000000,9050.000000,9100.000000,6886.014648,13870000
2005-05-04,9100.000000,9340.000000,9100.000000,9290.000000,7029.788574,17315000
2005-05-05,9290.000000,9290.000000,9290.000000,9290.000000,7029.788574,0
2005-05-06,9330.000000,9510.000000,9330.000000,9480.000000,7173.564453,24680000
2005-05-09,9500.000000,9550.000000,9410.000000,9500.000000,7188.698242,20035000
2005-05-10,9560.000000,9590.000000,9510.000000,9540.000000,7218.965332,10675000
2005-05-11,9500.000000,9510.000000,9430.000000,9440.000000,7143.296875,17300000
2005-05-12,9480.000000,9600.000000,9480.000000,9500.000000,7188.698242,20860000
2005-05-13,9500.000000,9700.000000,9440.000000,9630.000000,7287.069824,20545000
2005-05-16,9700.000000,9800.000000,9680.000000,9760.000000,7385.439941,17350000
2005-05-17,9800.000000,9860.000000,9670.000000,9790.000000,7408.142090,18175000
2005-05-18,9890.000000,9900.000000,9780.000000,9790.000000,7408.142090,17095000
2005-05-19,9860.000000,10020.000000,9850.000000,9970.000000,7544.349609,25435000
2005-05-20,9990.000000,10040.000000,9900.000000,9970.000000,7544.349609,11685000
2005-05-23,9920.000000,9970.000000,9890.000000,9960.000000,7536.781738,8045000
2005-05-24,9930.000000,9970.000000,9860.000000,9900.000000,7491.375977,12750000
2005-05-25,9870.000000,9930.000000,9670.000000,9690.000000,7332.471191,21315000
2005-05-26,9630.000000,9700.000000,9590.000000,9640.000000,7294.636230,13895000
2005-05-27,9800.000000,9860.000000,9730.000000,9800.000000,7415.710938,18775000
2005-05-30,9800.000000,9880.000000,9800.000000,9870.000000,7468.678223,11435000
2005-05-31,9850.000000,9880.000000,9730.000000,9780.000000,7400.576172,22275000
2005-06-01,9670.000000,9790.000000,9660.000000,9780.000000,7400.576172,16545000
2005-06-02,9900.000000,9910.000000,9750.000000,9750.000000,7377.873535,18320000
2005-06-03,9760.000000,9830.000000,9710.000000,9760.000000,7385.439941,17675000
2005-06-06,9760.000000,9760.000000,9760.000000,9760.000000,7385.439941,0
2005-06-07,9680.000000,9700.000000,9600.000000,9610.000000,7271.935059,24125000
2005-06-08,9560.000000,9620.000000,9500.000000,9550.000000,7226.532227,26785000
2005-06-09,9510.000000,9600.000000,9430.000000,9600.000000,7264.365234,37520000
2005-06-10,9600.000000,9890.000000,9540.000000,9830.000000,7438.411133,40645000
2005-06-13,9830.000000,9990.000000,9830.000000,9960.000000,7536.781738,22765000
2005-06-14,9960.000000,10020.000000,9880.000000,9930.000000,7514.078125,19495000
2005-06-15,9930.000000,10000.000000,9890.000000,10000.000000,7567.050781,22460000
2005-06-16,10000.000000,10040.000000,9940.000000,9970.000000,7544.349609,18395000
2005-06-17,9980.000000,9990.000000,9830.000000,9870.000000,7468.678223,23945000
2005-06-20,9870.000000,9880.000000,9790.000000,9810.000000,7423.276855,16605000
2005-06-21,9810.000000,9830.000000,9720.000000,9760.000000,7385.439941,20260000
2005-06-22,9760.000000,9880.000000,9740.000000,9860.000000,7461.110352,19650000
2005-06-23,9860.000000,9980.000000,9840.000000,9960.000000,7536.781738,25990000
2005-06-24,9920.000000,9920.000000,9780.000000,9820.000000,7430.841309,21780000
2005-06-27,9780.000000,9780.000000,9660.000000,9770.000000,7393.006348,28050000
2005-06-28,9770.000000,9810.000000,9710.000000,9790.000000,7408.142090,18530000
2005-06-29,9800.000000,9850.000000,9760.000000,9800.000000,7415.710938,19185000
2005-06-30,9800.000000,9960.000000,9800.000000,9880.000000,7476.244629,19835000
2005-07-01,9880.000000,10020.000000,9860.000000,10020.000000,7582.185059,26555000
2005-07-04,10100.000000,10180.000000,10020.000000,10060.000000,7612.453125,15655000
2005-07-05,10080.000000,10140.000000,10000.000000,10040.000000,7597.319336,9300000
2005-07-06,10060.000000,10140.000000,10060.000000,10080.000000,7627.586914,13455000
2005-07-07,10080.000000,10380.000000,10080.000000,10320.000000,7809.196289,31910000
2005-07-08,10340.000000,10440.000000,10320.000000,10320.000000,7809.196289,19665000
2005-07-11,10500.000000,10700.000000,10500.000000,10660.000000,8066.475098,34585000
2005-07-12,10800.000000,10960.000000,10740.000000,10820.000000,8187.549316,46835000
2005-07-13,10860.000000,10940.000000,10780.000000,10940.000000,8278.347656,25465000
2005-07-14,10980.000000,11020.000000,10940.000000,10940.000000,8278.347656,28885000
2005-07-15,10960.000000,11000.000000,10780.000000,10840.000000,8202.683594,26105000
2005-07-18,10860.000000,11040.000000,10820.000000,10980.000000,8308.622070,21220000
2005-07-19,11000.000000,11240.000000,10980.000000,11220.000000,8490.226563,33785000
2005-07-20,11240.000000,11340.000000,11100.000000,11160.000000,8444.828125,30025000
2005-07-21,11300.000000,11360.000000,11160.000000,11260.000000,8520.497070,26780000
2005-07-22,11180.000000,11200.000000,10920.000000,11040.000000,8354.021484,27575000
2005-07-25,11040.000000,11140.000000,11040.000000,11100.000000,8399.424805,18455000
2005-07-26,11120.000000,11160.000000,10940.000000,11020.000000,8338.887695,20630000
2005-07-27,11040.000000,11180.000000,10960.000000,11020.000000,8338.887695,18430000
2005-07-28,11040.000000,11320.000000,11040.000000,11200.000000,8475.096680,23655000
2005-07-29,11320.000000,11320.000000,11200.000000,11300.000000,8550.767578,17875000
2005-08-01,11320.000000,11380.000000,11220.000000,11380.000000,8611.299805,16470000
2005-08-02,11400.000000,11420.000000,11240.000000,11360.000000,8596.168945,14250000
2005-08-03,11500.000000,11540.000000,11360.000000,11360.000000,8596.168945,23635000
2005-08-04,11360.000000,11380.000000,11200.000000,11320.000000,8565.902344,18370000
2005-08-05,11220.000000,11220.000000,10960.000000,11060.000000,8369.158203,30100000
2005-08-08,11040.000000,11040.000000,10860.000000,11020.000000,8338.887695,18285000
2005-08-09,11020.000000,11060.000000,10900.000000,11000.000000,8323.754883,20325000
2005-08-10,11100.000000,11240.000000,11060.000000,11100.000000,8399.424805,16480000
2005-08-11,11100.000000,11400.000000,11100.000000,11340.000000,8581.032227,19885000
2005-08-12,11380.000000,11580.000000,11380.000000,11560.000000,8747.510742,24480000
2005-08-15,11560.000000,11560.000000,11560.000000,11560.000000,8747.510742,0
2005-08-16,11560.000000,11640.000000,11380.000000,11440.000000,8656.704102,26040000
2005-08-17,11320.000000,11440.000000,11200.000000,11440.000000,8656.704102,20420000
2005-08-18,11440.000000,11460.000000,11060.000000,11100.000000,8399.424805,33515000
2005-08-19,11100.000000,11120.000000,10980.000000,11060.000000,8369.158203,20935000
2005-08-22,11060.000000,11400.000000,11060.000000,11260.000000,8520.497070,19550000
2005-08-23,11280.000000,11380.000000,11200.000000,11240.000000,8505.364258,18770000
2005-08-24,11240.000000,11260.000000,10980.000000,11120.000000,8414.561523,23985000
2005-08-25,11060.000000,11100.000000,10880.000000,11040.000000,8354.021484,24360000
2005-08-26,11040.000000,11120.000000,10980.000000,10980.000000,8308.622070,18915000
2005-08-29,10840.000000,10840.000000,10720.000000,10800.000000,8172.416992,18275000
2005-08-30,10880.000000,10960.000000,10660.000000,10820.000000,8187.549316,14915000
2005-08-31,10680.000000,10920.000000,10680.000000,10880.000000,8232.949219,12205000
2005-09-01,10980.000000,11040.000000,10940.000000,10980.000000,8308.622070,11970000
2005-09-02,10980.000000,11140.000000,10960.000000,11080.000000,8384.295898,12190000
2005-09-05,11160.000000,11260.000000,11100.000000,11220.000000,8490.226563,10920000
2005-09-06,11260.000000,11520.000000,11260.000000,11380.000000,8611.299805,19050000
2005-09-07,11520.000000,11640.000000,11520.000000,11580.000000,8762.642578,17565000
2005-09-08,11700.000000,11860.000000,11600.000000,11740.000000,8883.715820,34625000
2005-09-09,11700.000000,11820.000000,11660.000000,11780.000000,8913.985352,13105000
2005-09-12,11880.000000,12000.000000,11780.000000,11780.000000,8913.985352,20070000
2005-09-13,11800.000000,12200.000000,11780.000000,12120.000000,9171.261719,34885000
2005-09-14,12100.000000,12300.000000,12040.000000,12260.000000,9277.202148,25585000
2005-09-15,12100.000000,12380.000000,12080.000000,12140.000000,9186.398438,29035000
2005-09-16,12080.000000,12120.000000,11760.000000,11860.000000,8974.520508,30625000
2005-09-19,11860.000000,11860.000000,11860.000000,11860.000000,8974.520508,0
2005-09-20,12000.000000,12060.000000,11840.000000,11860.000000,8974.520508,28045000
2005-09-21,11920.000000,12120.000000,11900.000000,12020.000000,9095.592773,19085000
2005-09-22,11860.000000,12000.000000,11840.000000,12000.000000,9080.460938,16000000
2005-09-23,11840.000000,11980.000000,11660.000000,11700.000000,8853.448242,18675000
2005-09-26,11720.000000,12000.000000,11720.000000,11940.000000,9035.057617,21895000
2005-09-27,11960.000000,11980.000000,11800.000000,11860.000000,8974.520508,15910000
2005-09-28,11800.000000,12000.000000,11740.000000,11960.000000,9050.191406,13505000
2005-09-29,11880.000000,11980.000000,11800.000000,11860.000000,8974.520508,18509700
2005-09-30,11880.000000,12000.000000,11760.000000,11760.000000,8898.851563,21192950
2005-10-03,11760.000000,11760.000000,11760.000000,11760.000000,8898.851563,0
2005-10-04,11800.000000,12140.000000,11800.000000,12060.000000,9125.863281,26986050
2005-10-05,12080.000000,12280.000000,11960.000000,12020.000000,9095.592773,21874300
2005-10-06,11900.000000,11900.000000,11700.000000,11740.000000,8883.715820,20716650
2005-10-07,11560.000000,11760.000000,11520.000000,11660.000000,8823.178711,25602800
2005-10-10,11680.000000,11940.000000,11660.000000,11860.000000,8974.520508,15080150
2005-10-11,11760.000000,11980.000000,11740.000000,11960.000000,9050.191406,10695550
2005-10-12,11860.000000,11880.000000,11540.000000,11560.000000,8747.510742,26597200
2005-10-13,11420.000000,11480.000000,11160.000000,11300.000000,8550.767578,36035800
2005-10-14,11300.000000,11440.000000,11200.000000,11300.000000,8550.767578,31305500
2005-10-17,11200.000000,11380.000000,11200.000000,11260.000000,8520.497070,17525000
2005-10-18,11280.000000,11380.000000,11260.000000,11320.000000,8565.902344,17588650
2005-10-19,11200.000000,11220.000000,11000.000000,11040.000000,8354.021484,18547750
2005-10-20,11200.000000,11220.000000,11040.000000,11120.000000,8414.561523,17849800
2005-10-21,11000.000000,11320.000000,10980.000000,11280.000000,8535.632813,20033250
2005-10-24,11320.000000,11420.000000,11220.000000,11320.000000,8565.902344,16487150
2005-10-25,11440.000000,11560.000000,11280.000000,11300.000000,8550.767578,18269150
2005-10-26,11240.000000,11320.000000,11180.000000,11260.000000,8520.497070,15002350
2005-10-27,11260.000000,11360.000000,11120.000000,11160.000000,8444.828125,19331000
2005-10-28,10980.000000,11020.000000,10900.000000,10920.000000,8263.219727,21614800
2005-10-31,10980.000000,11100.000000,10960.000000,11060.000000,8369.158203,19203500
2005-11-01,11200.000000,11360.000000,11180.000000,11300.000000,8550.767578,29155950
2005-11-02,11280.000000,11600.000000,11280.000000,11500.000000,8702.107422,15716000
2005-11-03,11760.000000,11840.000000,11700.000000,11740.000000,8883.715820,22394000
2005-11-04,11940.000000,12000.000000,11860.000000,11980.000000,9065.326172,24807150
2005-11-07,12040.000000,12060.000000,11820.000000,11960.000000,9050.191406,12834600
2005-11-08,12000.000000,12060.000000,11940.000000,12040.000000,9110.724609,12065550
2005-11-09,12020.000000,12140.000000,11920.000000,12000.000000,9080.460938,14940450
2005-11-10,12020.000000,12140.000000,11980.000000,12100.000000,9156.128906,17080450
2005-11-11,12340.000000,12480.000000,12280.000000,12360.000000,9352.872070,29524650
2005-11-14,12420.000000,12580.000000,12320.000000,12520.000000,9473.947266,20931600
2005-11-15,12520.000000,12580.000000,12220.000000,12400.000000,9383.137695,14063750
2005-11-16,12320.000000,12600.000000,12320.000000,12600.000000,9534.484375,14038850
2005-11-17,12540.000000,12560.000000,12380.000000,12480.000000,9443.676758,12542600
2005-11-18,12500.000000,12600.000000,12380.000000,12520.000000,9473.947266,14163300
2005-11-21,12640.000000,12640.000000,12240.000000,12360.000000,9352.872070,24063600
2005-11-22,12220.000000,12240.000000,11740.000000,11840.000000,8959.387695,45564250
2005-11-23,12000.000000,12260.000000,11980.000000,12140.000000,9186.398438,42389900
2005-11-24,12360.000000,12360.000000,12100.000000,12160.000000,9201.534180,15155400
2005-11-25,12160.000000,12220.000000,11920.000000,12000.000000,9080.460938,15658550
2005-11-28,12000.000000,12060.000000,11920.000000,12020.000000,9095.592773,9434350
2005-11-29,11960.000000,12040.000000,11760.000000,11880.000000,8989.652344,17159050
2005-11-30,11860.000000,12080.000000,11860.000000,12000.000000,9080.460938,17308450
2005-12-01,11920.000000,12160.000000,11900.000000,12100.000000,9156.128906,19357700
2005-12-02,12400.000000,12460.000000,12280.000000,12340.000000,9337.741211,19342900
2005-12-05,12440.000000,12500.000000,12360.000000,12460.000000,9428.541992,12418300
2005-12-06,12380.000000,12620.000000,12340.000000,12600.000000,9534.484375,21114200
2005-12-07,12600.000000,12900.000000,12480.000000,12780.000000,9670.690430,26531300
2005-12-08,12700.000000,12800.000000,12520.000000,12640.000000,9564.748047,26904650
2005-12-09,12560.000000,12620.000000,12260.000000,12420.000000,9398.277344,23027250
2005-12-12,12440.000000,12560.000000,12340.000000,12360.000000,9352.872070,18588950
2005-12-13,12420.000000,12460.000000,12260.000000,12400.000000,9383.137695,16596150
2005-12-14,12440.000000,12540.000000,12160.000000,12220.000000,9246.935547,26300350
2005-12-15,12180.000000,12320.000000,12020.000000,12180.000000,9216.666016,18607050
2005-12-16,12120.000000,12120.000000,11860.000000,12000.000000,9080.460938,29408600
2005-12-19,12140.000000,12280.000000,12040.000000,12180.000000,9216.666016,17987750
2005-12-20,12060.000000,12280.000000,12040.000000,12240.000000,9262.072266,17198500
2005-12-21,12280.000000,12700.000000,12280.000000,12560.000000,9504.214844,25337350
2005-12-22,12700.000000,12940.000000,12620.000000,12680.000000,9595.016602,28095000
2005-12-23,12840.000000,13040.000000,12720.000000,12900.000000,9761.493164,28658350
2005-12-26,13000.000000,13260.000000,12980.000000,13080.000000,9897.700195,17830000
2005-12-27,13180.000000,13280.000000,12960.000000,13220.000000,10003.640625,18003350
2005-12-28,13160.000000,13260.000000,13100.000000,13220.000000,10003.640625,21403250
2005-12-29,13200.000000,13400.000000,13140.000000,13160.000000,9958.235352,20916500
2006-01-02,13280.000000,13360.000000,13120.000000,13200.000000,9988.506836,16985900
2006-01-03,13200.000000,13320.000000,13120.000000,13280.000000,10049.042969,17385550
2006-01-04,13500.000000,14000.000000,13460.000000,13940.000000,10548.466797,38604500
2006-01-05,13900.000000,13900.000000,13420.000000,13580.000000,10276.056641,25783750
2006-01-06,13700.000000,13760.000000,13580.000000,13680.000000,10351.723633,17394550
2006-01-09,13900.000000,13940.000000,13660.000000,13740.000000,10397.126953,14995150
2006-01-10,13900.000000,14020.000000,13760.000000,14020.000000,10609.005859,23642650
2006-01-11,13860.000000,13960.000000,13580.000000,13680.000000,10351.723633,17463600
2006-01-12,13680.000000,13840.000000,13620.000000,13720.000000,10381.993164,20117150
2006-01-13,13540.000000,13880.000000,13360.000000,13840.000000,10472.796875,23698600
2006-01-16,14000.000000,14140.000000,13920.000000,14120.000000,10684.674805,19141550
2006-01-17,14140.000000,14420.000000,13940.000000,13940.000000,10548.466797,21328900
2006-01-18,13700.000000,13780.000000,13460.000000,13600.000000,10291.188477,30346800
2006-01-19,13640.000000,13900.000000,13600.000000,13800.000000,10442.527344,19527000
2006-01-20,14040.000000,14160.000000,13700.000000,13740.000000,10397.126953,23040500
2006-01-23,13540.000000,13900.000000,13420.000000,13700.000000,10366.857422,26815250
2006-01-24,13660.000000,14000.000000,13600.000000,13940.000000,10548.466797,29027200
2006-01-25,14180.000000,14400.000000,14100.000000,14220.000000,10760.344727,29240350
2006-01-26,14280.000000,14360.000000,14100.000000,14340.000000,10851.150391,18556250
2006-01-27,14400.000000,14480.000000,14260.000000,14400.000000,10896.552734,15678300
2006-01-31,14460.000000,14820.000000,14380.000000,14800.000000,11199.234375,22323350
2006-02-01,14700.000000,14860.000000,14460.000000,14580.000000,11032.758789,22008350
2006-02-02,14760.000000,14780.000000,14400.000000,14500.000000,10972.222656,19091550
2006-02-03,14360.000000,14360.000000,14040.000000,14080.000000,10654.404297,22207700
2006-02-06,14000.000000,14120.000000,13860.000000,14120.000000,10684.674805,21292250
2006-02-07,14180.000000,14600.000000,14120.000000,14120.000000,10684.674805,16585550
2006-02-08,14000.000000,14180.000000,13700.000000,13820.000000,10457.663086,19114600
2006-02-09,13920.000000,13940.000000,13740.000000,13860.000000,10487.932617,18383250
2006-02-10,13840.000000,13920.000000,13580.000000,13740.000000,10397.126953,21849750
2006-02-13,13720.000000,13740.000000,13360.000000,13500.000000,10215.518555,24189900
2006-02-14,13400.000000,13540.000000,13260.000000,13460.000000,10185.250977,25982850
2006-02-15,13560.000000,13560.000000,13080.000000,13080.000000,9897.700195,33419850
2006-02-16,13020.000000,13140.000000,12920.000000,13140.000000,9943.104492,24749200
2006-02-17,13220.000000,13480.000000,13200.000000,13460.000000,10185.250977,21790650
2006-02-20,13360.000000,13680.000000,13340.000000,13660.000000,10336.589844,16332050
2006-02-21,13640.000000,13660.000000,13400.000000,13460.000000,10185.250977,17356300
2006-02-22,13380.000000,13580.000000,13260.000000,13400.000000,10139.848633,24953700
2006-02-23,13420.000000,13680.000000,13420.000000,13620.000000,10306.323242,16389950
2006-02-24,13560.000000,13640.000000,13500.000000,13540.000000,10245.788086,14116450
2006-02-27,13560.000000,13820.000000,13540.000000,13820.000000,10457.663086,11793500
2006-02-28,13880.000000,13960.000000,13660.000000,13740.000000,10397.126953,12647050
2006-03-02,13920.000000,14000.000000,13680.000000,13860.000000,10487.932617,15105700
2006-03-03,13640.000000,13680.000000,13000.000000,13080.000000,9897.700195,37932400
2006-03-06,13120.000000,13160.000000,12980.000000,13160.000000,9958.235352,22717900
2006-03-07,13000.000000,13040.000000,12540.000000,12600.000000,9534.484375,39482000
2006-03-08,12300.000000,12520.000000,12160.000000,12460.000000,9428.541992,49381050
2006-03-09,12320.000000,12580.000000,12220.000000,12360.000000,9352.872070,38599000
2006-03-10,12280.000000,12640.000000,12280.000000,12440.000000,9413.406250,28422100
2006-03-13,12580.000000,12640.000000,12480.000000,12640.000000,9564.748047,19012200
2006-03-14,12560.000000,12640.000000,12380.000000,12480.000000,9443.676758,17767050
2006-03-15,12580.000000,12740.000000,12560.000000,12600.000000,9534.484375,19438500
2006-03-16,12740.000000,12820.000000,12620.000000,12640.000000,9564.748047,14018000
2006-03-17,12580.000000,12800.000000,12440.000000,12740.000000,9640.421875,13567500
2006-03-20,12780.000000,12800.000000,12560.000000,12780.000000,9670.690430,9950600
2006-03-21,12760.000000,12800.000000,12600.000000,12680.000000,9595.016602,11453100
2006-03-22,12500.000000,12540.000000,12180.000000,12280.000000,9292.336914,30051700
2006-03-23,12280.000000,12380.000000,12080.000000,12160.000000,9201.534180,25534150
2006-03-24,12160.000000,12240.000000,12100.000000,12180.000000,9216.666016,17171750
2006-03-27,12100.000000,12580.000000,12100.000000,12500.000000,9458.813477,19508950
2006-03-28,12320.000000,12600.000000,12320.000000,12560.000000,9504.214844,15167900
2006-03-29,12420.000000,12520.000000,12300.000000,12520.000000,9473.947266,15189400
2006-03-30,12640.000000,12680.000000,12360.000000,12460.000000,9428.541992,14663350
2006-03-31,12400.000000,12600.000000,12360.000000,12600.000000,9534.484375,20635450
2006-04-03,12720.000000,12960.000000,12640.000000,12880.000000,9746.359375,20549650
2006-04-04,12920.000000,13120.000000,12860.000000,13060.000000,9882.570313,19369350
2006-04-05,13100.000000,13220.000000,12900.000000,12980.000000,9822.031250,12634700
2006-04-06,13180.000000,13320.000000,13060.000000,13160.000000,9958.235352,22420200
2006-04-07,13160.000000,13200.000000,12960.000000,13080.000000,9897.700195,17596300
2006-04-10,12900.000000,12980.000000,12740.000000,12840.000000,9716.091797,20369150
2006-04-11,12740.000000,12800.000000,12520.000000,12700.000000,9610.154297,15767900
2006-04-12,12640.000000,12660.000000,12520.000000,12600.000000,9534.484375,12271800
2006-04-13,12520.000000,12760.000000,12500.000000,12740.000000,9640.421875,21813050
2006-04-14,12760.000000,13280.000000,12700.000000,13120.000000,9927.967773,32653200
2006-04-17,13200.000000,13220.000000,12900.000000,12980.000000,9822.031250,13798350
2006-04-18,12960.000000,13200.000000,12880.000000,13160.000000,9958.235352,20338250
2006-04-19,13460.000000,13500.000000,13260.000000,13300.000000,10064.176758,21183350
2006-04-20,13300.000000,13440.000000,13220.000000,13260.000000,10033.909180,17605300
2006-04-21,13400.000000,13940.000000,13340.000000,13800.000000,10442.527344,40474150
2006-04-24,13800.000000,13800.000000,13400.000000,13460.000000,10185.250977,31490750
2006-04-25,13160.000000,13440.000000,13060.000000,13200.000000,9988.506836,28671400
2006-04-26,13200.000000,13360.000000,13080.000000,13360.000000,10109.581055,22000500
2006-04-27,13360.000000,13400.000000,13160.000000,13280.000000,10049.042969,19383250
2006-04-28,13240.000000,13240.000000,12860.000000,12880.000000,9746.359375,27901900
2006-05-02,12880.000000,13020.000000,12640.000000,12980.000000,9822.031250,27714750
2006-05-03,12980.000000,13120.000000,12780.000000,12780.000000,9670.690430,21147150
2006-05-04,12780.000000,12940.000000,12700.000000,12920.000000,9776.627930,17803750
2006-05-08,13100.000000,13240.000000,13020.000000,13100.000000,9912.836914,17595050
2006-05-09,13160.000000,13360.000000,13140.000000,13220.000000,10003.640625,18637850
2006-05-10,13220.000000,13300.000000,13040.000000,13100.000000,9912.836914,17858600
2006-05-11,13140.000000,13260.000000,13060.000000,13260.000000,10033.909180,18471150
2006-05-12,13200.000000,13200.000000,12820.000000,13080.000000,9897.700195,24975900
2006-05-15,12920.000000,13000.000000,12780.000000,13000.000000,9837.164063,28216750
