Date Open High Low Close AdjClose Volume
2018-12-17 38650.0 39600.0 38650.0 39150.0 34971.132813 11532968
2018-12-18 38300.0 39200.0 38300.0 38900.0 34747.8125 11042101
2018-12-19 38900.0 39350.0 38850.0 39100.0 34926.46875 9942037
2018-12-20 38600.0 39100.0 38500.0 38650.0 34524.496094 11937617
2018-12-21 38200.0 38650.0 38100.0 38650.0 34524.496094 14947080
2018-12-24 38500.0 39050.0 38300.0 38800.0 34658.492188 9729530
2018-12-26 38400.0 38750.0 38300.0 38350.0 34256.535156 12707675
2018-12-27 38700.0 38800.0 38100.0 38250.0 34485.527344 10510643
2018-12-28 38250.0 38900.0 38200.0 38700.0 34891.234375 9900267
2019-01-02 39400.0 39400.0 38550.0 38750.0 34936.3125 7847664
2019-01-03 38300.0 38550.0 37450.0 37600.0 33899.496094 12471493
2019-01-04 37450.0 37600.0 36850.0 37450.0 33764.261719 14108958
2019-01-07 38000.0 38900.0 37800.0 38750.0 34936.3125 12748997
2019-01-08 38000.0 39200.0 37950.0 38100.0 34350.285156 12756554
2019-01-09 38650.0 39600.0 38300.0 39600.0 35702.65625 17452708
2019-01-10 40000.0 40150.0 39600.0 39800.0 35882.976563 14731699
2019-01-11 40350.0 40550.0 39950.0 40500.0 36514.085938 11661063
2019-01-14 40450.0 40700.0 39850.0 40050.0 36108.375 11984996
2019-01-15 40050.0 41100.0 39850.0 41100.0 37055.039063 11492756
2019-01-16 41150.0 41450.0 40700.0 41450.0 37370.59375 8491595
2019-01-17 41700.0 42100.0 41450.0 41950.0 37821.382813 11736903
2019-01-18 42000.0 42400.0 41950.0 42300.0 38136.9375 11029256
2019-01-21 42700.0 42750.0 41900.0 42750.0 38542.644531 11355701
2019-01-22 42750.0 42850.0 41850.0 42150.0 38001.691406 9964356
2019-01-23 41350.0 42250.0 41350.0 42000.0 37866.460938 11071079
2019-01-24 43050.0 43100.0 42350.0 43050.0 38813.121094 14747623
2019-01-25 44300.0 44750.0 43750.0 44750.0 40345.8125 22789395
2019-01-28 45000.0 45500.0 44600.0 45050.0 40616.277344 17998914
2019-01-29 45050.0 45500.0 44350.0 45500.0 41021.996094 16215017
2019-01-30 44800.0 46400.0 44800.0 46400.0 41833.425781 17505980
2019-01-31 46650.0 47050.0 46150.0 46150.0 41608.023438 21621145
2019-02-01 46650.0 46950.0 46250.0 46350.0 41788.332031 13832454
2019-02-07 46800.0 47100.0 46200.0 46200.0 41653.105469 15872001
2019-02-08 45700.0 45700.0 44650.0 44800.0 40390.890625 12689196
2019-02-11 44500.0 45000.0 44250.0 45000.0 40571.203125 11125044
2019-02-12 44650.0 46250.0 44650.0 46050.0 41517.871094 13184367
2019-02-13 46400.0 46700.0 46000.0 46200.0 41653.105469 11299738
2019-02-14 46600.0 47500.0 46150.0 47500.0 42825.160156 17259341
2019-02-15 46750.0 46850.0 45650.0 46050.0 41517.871094 10554643
2019-02-18 46500.0 46850.0 45850.0 46200.0 41653.105469 8183728
2019-02-19 45850.0 46150.0 45450.0 45950.0 41427.707031 6741395
2019-02-20 46750.0 47100.0 46500.0 46900.0 42284.207031 11506720
2019-02-21 46500.0 47200.0 46200.0 46950.0 42329.292969 8694009
2019-02-22 46500.0 47150.0 46450.0 47150.0 42509.609375 6895772
2019-02-25 47400.0 47550.0 47050.0 47350.0 42689.933594 7484716
2019-02-26 47350.0 47450.0 46500.0 46750.0 42148.980469 7985547
2019-02-27 47000.0 47250.0 46750.0 46750.0 42148.980469 8045211
2019-02-28 46400.0 46500.0 45100.0 45100.0 40661.367188 23569321
2019-03-04 46000.0 46100.0 44800.0 44850.0 40435.972656 12926539
2019-03-05 44600.0 45100.0 44150.0 44250.0 39895.015625 10612405
2019-03-06 44000.0 44300.0 43700.0 44000.0 39669.628906 10202544
2019-03-07 43400.0 44950.0 43400.0 44450.0 40075.328125 11049749
2019-03-08 44450.0 44800.0 43800.0 43800.0 39489.308594 7729069
2019-03-11 44400.0 44450.0 43650.0 43650.0 39354.074219 10717408
2019-03-12 44300.0 44950.0 44150.0 44650.0 40255.652344 11431977
2019-03-13 44250.0 44450.0 43700.0 43850.0 39534.394531 8108343
2019-03-14 43700.0 44300.0 43550.0 43850.0 39534.394531 18039161
2019-03-15 43800.0 44250.0 43700.0 44200.0 39849.941406 16814163
2019-03-18 43950.0 44150.0 43450.0 43700.0 39399.148438 8188876
2019-03-19 43750.0 43900.0 43550.0 43900.0 39579.472656 7609563
2019-03-20 43800.0 44200.0 43100.0 44050.0 39714.703125 9846242
2019-03-21 44600.0 46250.0 44050.0 45850.0 41337.558594 21138016
2019-03-22 46850.0 47000.0 46250.0 46550.0 41968.660156 12535911
2019-03-25 45300.0 45650.0 44800.0 45500.0 41021.996094 8699728
2019-03-26 45500.0 45700.0 44900.0 45250.0 40796.609375 9729811
2019-03-27 44750.0 45600.0 44250.0 45350.0 40886.757813 9568081
2019-03-28 44950.0 45200.0 44300.0 44850.0 40754.097656 6821306
2019-03-29 44500.0 44900.0 44200.0 44650.0 40572.359375 11491713
2019-04-01 45200.0 45450.0 44850.0 45050.0 40935.820313 7362129
2019-04-02 45550.0 46100.0 45350.0 45750.0 41571.902344 9480688
2019-04-03 46750.0 46750.0 45800.0 46600.0 42344.28125 12436570
2019-04-04 46150.0 47100.0 46150.0 46950.0 42662.3125 12650168
2019-04-05 46950.0 47550.0 46600.0 46850.0 42571.4375 8546339
2019-04-08 47250.0 47250.0 46150.0 46650.0 42389.707031 8507909
2019-04-09 46700.0 46950.0 46200.0 46650.0 42389.707031 6878761
2019-04-10 46400.0 46700.0 46050.0 46700.0 42435.140625 11883995
2019-04-11 46700.0 46800.0 46150.0 46250.0 42026.234375 13697399
2019-04-12 46050.0 46900.0 46000.0 46850.0 42571.4375 7668936
2019-04-15 47150.0 47500.0 47000.0 47050.0 42753.179688 8733019
2019-04-16 47400.0 47400.0 46800.0 47250.0 42934.917969 7730881
2019-04-17 47300.0 47600.0 47000.0 47050.0 42753.179688 5513658
2019-04-18 47200.0 47250.0 45500.0 45600.0 41435.597656 12808747
2019-04-19 45750.0 46000.0 45250.0 45300.0 41162.996094 8479710
2019-04-22 45400.0 45900.0 45100.0 45350.0 41208.429688 6006957
2019-04-23 45050.0 45500.0 45000.0 45200.0 41072.132813 6920566
2019-04-24 45400.0 45650.0 44150.0 44750.0 40663.226563 13299267
2019-04-25 44250.0 45000.0 44100.0 44650.0 40572.359375 10868965
2019-04-26 44200.0 45000.0 43800.0 44850.0 40754.097656 9739982
2019-04-29 45150.0 46150.0 45100.0 46150.0 41935.367188 8777517
2019-04-30 46000.0 46300.0 45350.0 45850.0 41662.773438 11121273
2019-05-02 45500.0 46150.0 45400.0 45900.0 41708.210938 8625126
2019-05-03 45900.0 46050.0 45300.0 45300.0 41162.996094 6562916
2019-05-07 45250.0 45300.0 44400.0 44850.0 40754.097656 12014907
2019-05-08 44300.0 44850.0 44200.0 44250.0 40208.882813 10398754
2019-05-09 43900.0 44250.0 42450.0 42450.0 38573.269531 23029718
2019-05-10 42600.0 43450.0 42450.0 42900.0 38982.171875 14579512
2019-05-13 42500.0 43200.0 42350.0 42650.0 38755.007813 7635079
2019-05-14 41300.0 43100.0 41300.0 42650.0 38755.007813 11563730
2019-05-15 42700.0 43050.0 42550.0 42550.0 38664.152344 7670185
2019-05-16 42350.0 42400.0 41350.0 41550.0 37755.460938 13687828
2019-05-17 41950.0 42050.0 40850.0 41200.0 37437.433594 13357951
2019-05-20 41650.0 42100.0 41550.0 42000.0 38164.367188 15752397
2019-05-21 42600.0 43950.0 42350.0 43150.0 39209.347656 18812133
2019-05-22 43700.0 43800.0 42400.0 43500.0 39527.386719 11033339
2019-05-23 43900.0 44000.0 43250.0 43850.0 39845.425781 12259006
2019-05-24 43800.0 43800.0 42400.0 42700.0 38800.433594 13966305
2019-05-27 42500.0 43000.0 42350.0 42650.0 38755.007813 8066669
2019-05-28 42550.0 42950.0 42150.0 42550.0 38664.152344 24506881
2019-05-29 41850.0 42100.0 41300.0 41800.0 37982.632813 14930618
2019-05-30 42200.0 42700.0 42150.0 42550.0 38664.152344 11766018
2019-05-31 42600.0 42800.0 42150.0 42500.0 38618.691406 11365999
2019-06-03 42950.0 43900.0 42500.0 43800.0 39799.984375 15466580
2019-06-04 43400.0 43700.0 43000.0 43450.0 39481.949219 9913497
2019-06-05 44050.0 44200.0 43700.0 43900.0 39890.855469 12464135
2019-06-07 43600.0 44350.0 43450.0 44200.0 40163.457031 11683682
2019-06-10 44300.0 44850.0 44050.0 44800.0 40708.660156 8792182
2019-06-11 44800.0 45000.0 44550.0 44850.0 40754.097656 6664872
2019-06-12 44800.0 45050.0 44300.0 44600.0 40526.917969 8607439
2019-06-13 44200.0 44400.0 43400.0 43750.0 39754.550781 16906541
2019-06-14 43750.0 44150.0 43300.0 44000.0 39981.722656 9322873
2019-06-17 43750.0 44050.0 43400.0 43900.0 39890.855469 11890424
2019-06-18 43750.0 44500.0 43650.0 44350.0 40299.75 7994928
2019-06-19 45450.0 45450.0 45000.0 45350.0 41208.429688 10417690
2019-06-20 44850.0 45500.0 44850.0 45500.0 41344.730469 7147785
2019-06-21 45750.0 45800.0 45200.0 45700.0 41526.464844 9454913
2019-06-24 45200.0 45800.0 45200.0 45500.0 41344.730469 6085066
2019-06-25 45200.0 45800.0 45200.0 45600.0 41435.597656 7076774
2019-06-26 45800.0 46000.0 45600.0 45700.0 41526.464844 9226097
2019-06-27 46000.0 46600.0 45750.0 46500.0 42583.265625 12603534
2019-06-28 47000.0 47000.0 46700.0 47000.0 43041.148438 12949231
2019-07-01 47350.0 47400.0 46250.0 46600.0 42674.84375 11383522
2019-07-02 46200.0 46900.0 45850.0 46250.0 42354.316406 8463073
2019-07-03 45750.0 46350.0 45200.0 45400.0 41575.917969 9669368
2019-07-04 45250.0 46200.0 45250.0 46000.0 42125.378906 6365573
2019-07-05 45950.0 45950.0 45250.0 45650.0 41804.859375 7235395
2019-07-08 44750.0 44800.0 44350.0 44400.0 40660.152344 7823843
2019-07-09 44850.0 45450.0 44700.0 45100.0 41301.191406 7646421
2019-07-10 45550.0 46150.0 45500.0 45550.0 41713.285156 9253930
2019-07-11 46350.0 46550.0 46150.0 46200.0 42308.53125 10989751
2019-07-12 46350.0 46400.0 45800.0 46300.0 42400.117188 5245804
2019-07-15 45950.0 46650.0 45750.0 46450.0 42537.476563 4717226
2019-07-16 46450.0 46850.0 46300.0 46850.0 42903.78125 7407824
2019-07-17 46150.0 46350.0 45950.0 46050.0 42171.167969 5216602
2019-07-18 46450.0 46450.0 45650.0 46100.0 42216.953125 5143554
2019-07-19 46650.0 46950.0 46600.0 46800.0 42858.0 8819393
2019-07-22 46800.0 47300.0 46600.0 47200.0 43224.304688 9009109
2019-07-23 47350.0 47550.0 47050.0 47300.0 43315.875 9061381
2019-07-24 47100.0 47150.0 46250.0 46400.0 42491.691406 8756522
2019-07-25 47150.0 47200.0 46600.0 47200.0 43224.304688 8408838
2019-07-26 46650.0 47150.0 46550.0 47150.0 43178.511719 7873886
2019-07-29 46800.0 47050.0 46000.0 46100.0 42216.953125 6856846
2019-07-30 46300.0 46850.0 46300.0 46550.0 42629.054688 5551014
2019-07-31 46200.0 46600.0 45000.0 45350.0 41530.128906 12872916
2019-08-01 44900.0 45500.0 44850.0 45200.0 41392.769531 7811181
2019-08-02 44550.0 45500.0 44300.0 44950.0 41163.828125 12151374
2019-08-05 44350.0 44600.0 43600.0 43950.0 40248.050781 14214086
2019-08-06 42500.0 43800.0 42500.0 43500.0 39835.964844 15083824
2019-08-07 43600.0 43900.0 43100.0 43200.0 39561.230469 10002533
2019-08-08 43250.0 43500.0 42650.0 42650.0 39057.554688 16926881
2019-08-09 43250.0 43350.0 43050.0 43150.0 39515.441406 9685147
2019-08-12 44000.0 44000.0 43550.0 43700.0 40019.109375 8466169
2019-08-13 43500.0 43500.0 42950.0 43000.0 39378.074219 7276979
2019-08-14 43900.0 44250.0 43500.0 43700.0 40019.109375 8750135
2019-08-16 43800.0 43900.0 43300.0 43900.0 40202.265625 9528115
2019-08-19 44350.0 44350.0 43500.0 43600.0 39927.539063 6014218
2019-08-20 43950.0 44600.0 43550.0 44450.0 40705.9375 8434205
2019-08-21 44350.0 44800.0 44150.0 44500.0 40751.726563 6571717
2019-08-22 44500.0 44700.0 43850.0 44050.0 40339.628906 8061177
2019-08-23 43800.0 44200.0 43650.0 43950.0 40248.050781 5017381
2019-08-26 43050.0 43800.0 42950.0 43600.0 39927.539063 7954949
2019-08-27 43650.0 44200.0 43600.0 44050.0 40339.628906 16883932
2019-08-28 44100.0 44400.0 43750.0 44150.0 40431.207031 5758333
2019-08-29 44200.0 44200.0 43050.0 43400.0 39744.378906 10768862
2019-08-30 43750.0 44300.0 43750.0 44000.0 40293.84375 9899073
2019-09-02 44850.0 44850.0 43650.0 43800.0 40110.691406 7185537
2019-09-03 43550.0 43650.0 43100.0 43250.0 39607.015625 9774941
2019-09-04 43250.0 44100.0 43150.0 44100.0 40385.417969 12441837
2019-09-05 44800.0 46100.0 44450.0 45700.0 41850.644531 18297430
2019-09-06 46500.0 46500.0 45850.0 46300.0 42400.117188 9896562
2019-09-09 46450.0 47000.0 46300.0 46900.0 42949.566406 9434157
2019-09-10 47100.0 47200.0 46550.0 47000.0 43041.148438 9231792
2019-09-11 47300.0 47400.0 46800.0 47150.0 43178.511719 16141619
2019-09-16 47000.0 47100.0 46400.0 47100.0 43132.722656 15550926
2019-09-17 47000.0 47100.0 46800.0 46900.0 42949.566406 7006280
2019-09-18 46900.0 47700.0 46800.0 47700.0 43682.1875 10413027
2019-09-19 48050.0 49200.0 47850.0 49150.0 45010.054688 16461413
2019-09-20 49400.0 49600.0 49100.0 49200.0 45055.84375 15460210
2019-09-23 49250.0 49300.0 49000.0 49300.0 45147.421875 7568553
2019-09-24 49050.0 49650.0 48850.0 49500.0 45330.574219 7871955
2019-09-25 49200.0 49350.0 48800.0 48900.0 44781.101563 9187141
2019-09-26 49000.0 49250.0 48900.0 49200.0 45055.84375 8494756
2019-09-27 48000.0 48700.0 48000.0 48400.0 44644.4375 8048041
2019-09-30 48050.0 49250.0 47900.0 49050.0 45244.007813 9497119
2019-10-01 48900.0 49100.0 48650.0 48850.0 45059.53125 6206035
2019-10-02 48350.0 48400.0 47600.0 47600.0 43906.523438 8382463
2019-10-04 47400.0 48650.0 47350.0 48000.0 44275.480469 9331695
2019-10-07 48350.0 48700.0 47650.0 47750.0 44044.886719 7047273
2019-10-08 47900.0 49000.0 47600.0 48900.0 45105.648438 14239367
2019-10-10 48200.0 49200.0 48000.0 48550.0 44782.808594 18639855
2019-10-11 49000.0 49450.0 48800.0 49150.0 45336.25 7783275
2019-10-14 50000.0 50300.0 49850.0 50000.0 46120.292969 11130635
2019-10-15 49900.0 50200.0 49900.0 50100.0 46212.535156 6058105
2019-10-16 50700.0 50900.0 50400.0 50700.0 46765.984375 9136282
2019-10-17 50500.0 50600.0 50100.0 50500.0 46581.5 6701380
2019-10-18 50300.0 50900.0 49650.0 49900.0 46028.058594 8483106
2019-10-21 49900.0 50400.0 49800.0 50300.0 46397.023438 4406531
2019-10-22 50800.0 51500.0 50700.0 51200.0 47227.183594 10898729
2019-10-23 51300.0 51500.0 50800.0 51200.0 47227.183594 8663880
2019-10-24 52500.0 52500.0 50500.0 50700.0 46765.984375 21185785
2019-10-25 50800.0 51200.0 50500.0 50900.0 46950.460938 7879897
2019-10-28 50700.0 51500.0 50700.0 51300.0 47319.429688 6431522
2019-10-29 51400.0 51700.0 50800.0 51100.0 47134.949219 7581629
2019-10-30 50700.0 50800.0 50200.0 50400.0 46489.257813 8959435
2019-10-31 51000.0 51400.0 50300.0 50400.0 46489.257813 10304777
2019-11-01 50600.0 51200.0 50400.0 51200.0 47227.183594 8467846
2019-11-04 51700.0 52300.0 51400.0 52300.0 48241.828125 13012411
2019-11-05 52400.0 52700.0 52100.0 52700.0 48610.785156 10581034
2019-11-06 52900.0 53500.0 52700.0 53300.0 49164.234375 14361133
2019-11-07 53400.0 53400.0 52400.0 52900.0 48795.269531 9257116
2019-11-08 53200.0 53300.0 52000.0 52100.0 48057.355469 11603290
2019-11-11 52200.0 52200.0 51400.0 51600.0 47596.148438 8185952
2019-11-12 51800.0 52600.0 51600.0 52600.0 48518.550781 6576148
2019-11-13 52500.0 52500.0 52000.0 52500.0 48426.3125 6225196
2019-11-14 51900.0 52800.0 51900.0 52800.0 48703.039063 12010018
2019-11-15 52900.0 53700.0 52600.0 53700.0 49533.199219 9703360
2019-11-18 53600.0 53800.0 53200.0 53500.0 49348.714844 7746554
2019-11-19 53200.0 53500.0 52700.0 53500.0 49348.714844 8907177
2019-11-20 53400.0 53400.0 52000.0 52000.0 47965.109375 12560070
2019-11-21 51600.0 52100.0 50600.0 51000.0 47042.703125 14298646
2019-11-22 51000.0 51600.0 50900.0 51600.0 47596.148438 8478310
2019-11-25 52200.0 52600.0 51700.0 51800.0 47780.628906 9050625
2019-11-26 51900.0 52900.0 51800.0 51800.0 47780.628906 27372226
2019-11-27 51800.0 52300.0 51600.0 52200.0 48149.589844 7546261
2019-11-28 51900.0 52100.0 51300.0 51300.0 47319.429688 6833885
2019-11-29 51200.0 51400.0 50200.0 50300.0 46397.023438 11179334
2019-12-02 50900.0 51300.0 50400.0 50400.0 46489.257813 18877252
2019-12-03 49800.0 50300.0 49500.0 49900.0 46028.058594 12059812
2019-12-04 49600.0 49850.0 49000.0 49450.0 45612.976563 13246549
2019-12-05 50200.0 50400.0 49500.0 49500.0 45659.09375 10449715
2019-12-06 50100.0 50900.0 49950.0 50400.0 46489.257813 11414563
2019-12-09 50900.0 51400.0 50700.0 51200.0 47227.183594 8470627
2019-12-10 51000.0 51600.0 50700.0 51500.0 47503.910156 6882771
2019-12-11 51500.0 52200.0 51400.0 51900.0 47872.867188 11379521
2019-12-12 53000.0 53300.0 52700.0 53300.0 49164.234375 29178697
2019-12-13 54500.0 54800.0 53900.0 54700.0 50455.605469 18120261
2019-12-16 54500.0 54900.0 54300.0 54700.0 50455.605469 11512405
2019-12-17 55800.0 56700.0 55400.0 56700.0 52300.417969 19358433
2019-12-18 56700.0 57200.0 56000.0 56300.0 51931.453125 15558208
2019-12-19 57000.0 57300.0 55500.0 56000.0 51654.734375 14180520
2019-12-20 56100.0 56500.0 55600.0 56000.0 51654.734375 12095519
2019-12-23 56100.0 56400.0 55100.0 55500.0 51193.53125 9839252
2019-12-24 55600.0 55700.0 54800.0 55000.0 50732.328125 11868463
2019-12-26 54700.0 55400.0 54400.0 55400.0 51101.292969 9645034
2019-12-27 55700.0 56900.0 55500.0 56500.0 52451.09375 12313056
2019-12-30 56200.0 56600.0 55700.0 55800.0 51801.261719 8356767
2020-01-02 55500.0 56000.0 55000.0 55200.0 51244.253906 12993228
2020-01-03 56000.0 56600.0 54900.0 55500.0 51522.757813 15422255
2020-01-06 54900.0 55600.0 54600.0 55500.0 51522.757813 10278951
2020-01-07 55700.0 56400.0 55600.0 55800.0 51801.261719 10009778
2020-01-08 56200.0 57400.0 55900.0 56800.0 52729.597656 23501171
2020-01-09 58400.0 58600.0 57400.0 58600.0 54400.609375 24102579
2020-01-10 58800.0 59700.0 58300.0 59500.0 55236.109375 16000170
2020-01-13 59600.0 60000.0 59100.0 60000.0 55700.273438 11359139
2020-01-14 60400.0 61000.0 59900.0 60000.0 55700.273438 16906295
2020-01-15 59500.0 59600.0 58900.0 59000.0 54771.933594 14300928
2020-01-16 59100.0 60700.0 59000.0 60700.0 56350.113281 14381774
2020-01-17 61900.0 62000.0 61000.0 61300.0 56907.113281 16025661
2020-01-20 62000.0 62800.0 61700.0 62400.0 57928.292969 12528855
2020-01-21 62000.0 62400.0 61200.0 61400.0 56999.949219 11142693
2020-01-22 60500.0 62600.0 60400.0 62300.0 57835.453125 15339565
2020-01-23 61800.0 61800.0 60700.0 60800.0 56442.949219 14916555
2020-01-28 59400.0 59400.0 58300.0 58800.0 54586.273438 23664541
2020-01-29 59100.0 59700.0 58800.0 59100.0 54864.769531 16446102
2020-01-30 58800.0 58800.0 56800.0 57200.0 53100.933594 20821939
2020-01-31 57800.0 58400.0 56400.0 56400.0 52358.257813 19749457
2020-02-03 55500.0 57400.0 55200.0 57200.0 53100.933594 23995260
2020-02-04 57100.0 59000.0 56800.0 58900.0 54679.109375 21800192
2020-02-05 60000.0 60200.0 58900.0 59500.0 55236.109375 19278165
2020-02-06 60100.0 61100.0 59700.0 61100.0 56721.449219 14727159
2020-02-07 61100.0 61200.0 59700.0 60400.0 56071.613281 16402493
2020-02-10 59200.0 59800.0 59100.0 59700.0 55421.777344 13107121
2020-02-11 59800.0 60700.0 59700.0 59900.0 55607.445313 11071231
2020-02-12 60300.0 60700.0 59700.0 60500.0 56164.453125 12904207
2020-02-13 61200.0 61600.0 60500.0 60700.0 56350.113281 18449775
2020-02-14 60900.0 61900.0 60200.0 61800.0 57371.285156 13276067
2020-02-17 61600.0 62000.0 61200.0 61500.0 57092.785156 8740596
2020-02-18 60800.0 60900.0 59700.0 59800.0 55514.609375 16674266
2020-02-19 59800.0 60400.0 59400.0 60200.0 55885.9375 12951496
2020-02-20 60700.0 61300.0 59600.0 60000.0 55700.273438 14591924
2020-02-21 58800.0 59800.0 58500.0 59200.0 54957.609375 13777393
2020-02-24 57400.0 58100.0 56800.0 56800.0 52729.597656 25627537
2020-02-25 56200.0 58000.0 56200.0 57900.0 53750.761719 23885408
2020-02-26 56000.0 57000.0 56000.0 56500.0 52451.09375 25483102
2020-02-27 56300.0 56900.0 55500.0 55900.0 51894.09375 23209541
2020-02-28 55000.0 55500.0 54200.0 54200.0 50315.917969 30054227
2020-03-02 54300.0 55500.0 53600.0 55000.0 51058.589844 30403412
2020-03-03 56700.0 56900.0 55100.0 55400.0 51429.921875 30330295
2020-03-04 54800.0 57600.0 54600.0 57400.0 53286.597656 24765728
2020-03-05 57600.0 58000.0 56700.0 57800.0 53657.933594 21698990
2020-03-06 56500.0 57200.0 56200.0 56500.0 52451.09375 18716656
2020-03-09 56500.0 56500.0 56500.0 56500.0 52451.09375 0
2020-03-10 53800.0 54900.0 53700.0 54600.0 50687.253906 32106554
2020-03-11 54300.0 54400.0 52000.0 52100.0 48366.410156 45707281
2020-03-12 52100.0 52100.0 52100.0 52100.0 48366.410156 0
2020-03-13 47450.0 51600.0 46850.0 49950.0 46370.480469 59462933
2020-03-16 50100.0 50900.0 48800.0 48900.0 45395.726563 33339821
2020-03-17 46900.0 49650.0 46700.0 47300.0 43910.386719 51218151
2020-03-18 47750.0 48350.0 45600.0 45600.0 42332.214844 40152623
2020-03-19 46400.0 46650.0 42300.0 42950.0 39872.121094 56925513
2020-03-20 44150.0 45500.0 43550.0 45400.0 42146.539063 49730008
2020-03-23 42600.0 43550.0 42400.0 42500.0 39454.355469 41701626
2020-03-24 43850.0 46950.0 43050.0 46950.0 43585.464844 49801908
2020-03-25 48950.0 49600.0 47150.0 48650.0 45163.644531 52735922
2020-03-26 49000.0 49300.0 47700.0 47800.0 44374.554688 42185129
2020-03-27 49600.0 49700.0 46850.0 48300.0 44838.71875 39896178
2020-03-30 47050.0 48350.0 46550.0 47850.0 44748.945313 26797395
2020-03-31 48000.0 48500.0 47150.0 47750.0 44655.429688 30654261
2020-04-01 47450.0 47900.0 45800.0 45800.0 42831.800781 27259532
2020-04-02 46200.0 46850.0 45350.0 46800.0 43766.992188 21621076
2020-04-03 47400.0 47600.0 46550.0 47000.0 43954.03125 22784682
2020-04-06 47500.0 48800.0 47250.0 48700.0 45543.859375 23395726
2020-04-07 49650.0 50200.0 49000.0 49600.0 46385.523438 31524034
2020-04-08 49600.0 49750.0 48600.0 48600.0 45450.339844 25010314
2020-04-09 49750.0 49800.0 48700.0 49100.0 45917.9375 22628058
2020-04-10 48950.0 49250.0 48650.0 49250.0 46058.21875 17839111
2020-04-13 48650.0 48900.0 48300.0 48300.0 45169.773438 14431800
2020-04-14 48800.0 49200.0 48300.0 49000.0 45824.421875 14206216
2020-04-16 49350.0 49350.0 48550.0 49000.0 45824.421875 23349760
2020-04-17 50800.0 52000.0 50300.0 51400.0 48068.875 32041675
2020-04-20 51400.0 51400.0 50000.0 50100.0 46853.125 21866354
2020-04-21 49400.0 49700.0 48700.0 49250.0 46058.21875 27407543
2020-04-22 48700.0 50000.0 48350.0 49850.0 46619.324219 18613864
2020-04-23 50200.0 50300.0 49500.0 49850.0 46619.324219 18754442
2020-04-24 49650.0 49750.0 49000.0 49350.0 46151.734375 15618347
2020-04-27 49350.0 50000.0 49100.0 49850.0 46619.324219 14049471
2020-04-28 49850.0 50100.0 49300.0 50100.0 46853.125 16095399
2020-04-29 49900.0 50500.0 49600.0 50000.0 46759.605469 15604533
2020-05-04 48900.0 49100.0 48500.0 48500.0 45356.820313 26083749
2020-05-06 49000.0 49200.0 48500.0 49200.0 46011.453125 18070225
2020-05-07 49200.0 49300.0 48700.0 48800.0 45637.375 13884411
2020-05-08 49100.0 49350.0 48800.0 48800.0 45637.375 15319700
2020-05-11 48900.0 49250.0 48300.0 48400.0 45263.292969 16357743
2020-05-12 48400.0 48500.0 47550.0 47900.0 44795.707031 23433590
2020-05-13 47250.0 48550.0 47200.0 48550.0 45403.578125 20223277
2020-05-14 47750.0 48100.0 47650.0 48000.0 44889.21875 19305974
2020-05-15 48400.0 48450.0 47700.0 47850.0 44748.945313 18463118
2020-05-18 47950.0 49100.0 47600.0 48800.0 45637.375 20481981
2020-05-19 50100.0 50500.0 49700.0 50300.0 47040.167969 25168295
2020-05-20 50000.0 50200.0 49800.0 50000.0 46759.605469 14896899
2020-05-21 50300.0 50400.0 49850.0 49950.0 46712.847656 14949266
2020-05-22 49600.0 49800.0 48600.0 48750.0 45590.617188 19706284
2020-05-25 48750.0 48900.0 48450.0 48850.0 45684.136719 14337913
2020-05-26 48700.0 49450.0 48600.0 49250.0 46058.21875 15127490
2020-05-27 48950.0 50000.0 48800.0 49900.0 46666.089844 19548479
2020-05-28 51100.0 51200.0 49900.0 50400.0 47133.683594 31309318
2020-05-29 50000.0 50700.0 49700.0 50700.0 47414.246094 27596961
2020-06-01 50800.0 51200.0 50600.0 51200.0 47881.835938 16949183
2020-06-02 51000.0 51500.0 50800.0 51400.0 48068.875 14247933
2020-06-03 51800.0 55000.0 51700.0 54500.0 50967.972656 49257814
2020-06-04 55800.0 57000.0 54600.0 54600.0 51061.496094 40220334
2020-06-05 54400.0 55900.0 54000.0 55500.0 51903.164063 22743629
2020-06-08 56400.0 56500.0 54700.0 54900.0 51342.050781 25634965
2020-06-09 55800.0 56500.0 54400.0 55500.0 51903.164063 23998831
2020-06-10 55100.0 55900.0 54900.0 55400.0 51809.644531 16742493
2020-06-11 54500.0 55100.0 53200.0 54300.0 50780.933594 33815123
2020-06-12 52100.0 52800.0 51500.0 52300.0 48910.546875 26976019
2020-06-15 51400.0 52000.0 49900.0 49900.0 46666.089844 28772921
2020-06-16 51200.0 52100.0 50600.0 52100.0 48723.515625 21808375
2020-06-17 52100.0 52900.0 51300.0 52200.0 48817.03125 26672595
2020-06-18 52200.0 52300.0 51600.0 52300.0 48910.546875 15982926
2020-06-19 52600.0 52900.0 51600.0 52900.0 49471.660156 18157985
2020-06-22 52000.0 52600.0 51800.0 52000.0 48629.992188 13801350
2020-06-23 52500.0 52800.0 51100.0 51400.0 48068.875 18086152
2020-06-24 51900.0 53900.0 51600.0 52900.0 49471.660156 24519552
2020-06-25 52100.0 53000.0 51900.0 51900.0 48536.46875 18541624
2020-06-26 52800.0 53900.0 52200.0 53300.0 49845.742188 21575360
2020-06-29 52500.0 53200.0 52000.0 52400.0 49331.710938 17776925
2020-06-30 53900.0 53900.0 52800.0 52800.0 49708.292969 21157172
